path,true_label,pred_label,confidence
dataset/original/train/defect/10135.png,0,0,1.0
dataset/original/train/defect/10136.png,0,0,0.9999998807907104
dataset/original/train/defect/10137.png,0,0,0.9999390840530396
dataset/original/train/defect/10138.png,0,0,1.0
dataset/original/train/defect/10139.png,0,0,1.0
dataset/original/train/defect/10140.png,0,0,0.9999979734420776
dataset/original/train/defect/10141.png,0,0,1.0
dataset/original/train/defect/10142.png,0,0,1.0
dataset/original/train/defect/10143.png,0,0,0.999464213848114
dataset/original/train/defect/10144.png,0,0,1.0
dataset/original/train/defect/10145.png,0,0,0.999975323677063
dataset/original/train/defect/10146.png,0,0,0.9999985694885254
dataset/original/train/defect/10147.png,0,0,1.0
dataset/original/train/defect/10148.png,0,0,0.9999988079071045
dataset/original/train/defect/10149.png,0,0,1.0
dataset/original/train/defect/10150.png,0,0,0.9999861717224121
dataset/original/train/defect/10151.png,0,0,1.0
dataset/original/train/defect/10152.png,0,0,0.99854576587677
dataset/original/train/defect/10153.png,0,0,0.9999971389770508
dataset/original/train/defect/10154.png,0,0,0.9999996423721313
dataset/original/train/defect/10155.png,0,0,0.999992847442627
dataset/original/train/defect/10156.png,0,0,1.0
dataset/original/train/defect/10157.png,0,0,1.0
dataset/original/train/defect/10158.png,0,0,0.9999988079071045
dataset/original/train/defect/10159.png,0,0,1.0
dataset/original/train/defect/10160.png,0,0,0.9999277591705322
dataset/original/train/defect/10161.png,0,0,0.9999998807907104
dataset/original/train/defect/10162.png,0,0,1.0
dataset/original/train/defect/10163.png,0,0,1.0
dataset/original/train/defect/10164.png,0,0,1.0
dataset/original/train/defect/10165.png,0,0,1.0
dataset/original/train/defect/10166.png,0,0,1.0
dataset/original/train/defect/10167.png,0,0,1.0
dataset/original/train/defect/10168.png,0,0,1.0
dataset/original/train/defect/10169.png,0,0,1.0
dataset/original/train/defect/10170.png,0,0,0.9999990463256836
dataset/original/train/defect/10171.png,0,0,1.0
dataset/original/train/defect/10172.png,0,0,0.9999998807907104
dataset/original/train/defect/10173.png,0,0,1.0
dataset/original/train/defect/10174.png,0,0,0.9999996423721313
dataset/original/train/defect/10175.png,0,0,1.0
dataset/original/train/defect/10176.png,0,0,1.0
dataset/original/train/defect/10177.png,0,0,1.0
dataset/original/train/defect/10178.png,0,0,0.9999995231628418
dataset/original/train/defect/10179.png,0,0,1.0
dataset/original/train/defect/10180.png,0,0,1.0
dataset/original/train/defect/10181.png,0,0,1.0
dataset/original/train/defect/10182.png,0,0,0.9999890327453613
dataset/original/train/defect/10183.png,0,0,0.9999986886978149
dataset/original/train/defect/10184.png,0,0,0.9999984502792358
dataset/original/train/defect/10185.png,0,0,1.0
dataset/original/train/defect/10186.png,0,0,1.0
dataset/original/train/defect/10187.png,0,0,0.9999364614486694
dataset/original/train/defect/10188.png,0,0,0.9999990463256836
dataset/original/train/defect/10189.png,0,0,1.0
dataset/original/train/defect/10190.png,0,0,0.9999994039535522
dataset/original/train/defect/10191.png,0,0,0.9974532723426819
dataset/original/train/defect/10192.png,0,0,1.0
dataset/original/train/defect/10193.png,0,0,1.0
dataset/original/train/defect/10194.png,0,0,0.9999996423721313
dataset/original/train/defect/10195.png,0,0,1.0
dataset/original/train/defect/10196.png,0,0,0.9999977350234985
dataset/original/train/defect/10197.png,0,0,1.0
dataset/original/train/defect/10198.png,0,0,0.9999990463256836
dataset/original/train/defect/10199.png,0,0,0.9999996423721313
dataset/original/train/defect/10200.png,0,0,0.9999996423721313
dataset/original/train/defect/10201.png,0,0,1.0
dataset/original/train/defect/10202.png,0,0,1.0
dataset/original/train/defect/10203.png,0,0,0.9999841451644897
dataset/original/train/defect/10204.png,0,0,1.0
dataset/original/train/defect/10205.png,0,0,0.9999099969863892
dataset/original/train/defect/10206.png,0,0,1.0
dataset/original/train/defect/10207.png,0,0,0.9999979734420776
dataset/original/train/defect/10208.png,0,0,1.0
dataset/original/train/defect/10209.png,0,0,0.9999980926513672
dataset/original/train/defect/10210.png,0,0,1.0
dataset/original/train/defect/10211.png,0,0,1.0
dataset/original/train/defect/10212.png,0,0,0.9999985694885254
dataset/original/train/defect/10213.png,0,0,0.9996569156646729
dataset/original/train/defect/10214.png,0,0,0.9999996423721313
dataset/original/train/defect/10215.png,0,0,0.9999966621398926
dataset/original/train/defect/10216.png,0,0,1.0
dataset/original/train/defect/10217.png,0,0,0.9999493360519409
dataset/original/train/defect/10218.png,0,0,0.9999874830245972
dataset/original/train/defect/10219.png,0,0,0.9999998807907104
dataset/original/train/defect/10220.png,0,0,0.9999747276306152
dataset/original/train/defect/10221.png,0,0,0.9999984502792358
dataset/original/train/defect/10222.png,0,0,0.9995390176773071
dataset/original/train/defect/10223.png,0,0,1.0
dataset/original/train/defect/10224.png,0,0,1.0
dataset/original/train/defect/10225.png,0,0,1.0
dataset/original/train/defect/10226.png,0,0,0.9999974966049194
dataset/original/train/defect/10227.png,0,0,1.0
dataset/original/train/defect/10228.png,0,0,0.9999996423721313
dataset/original/train/defect/10229.png,0,0,1.0
dataset/original/train/defect/10230.png,0,0,0.9999998807907104
dataset/original/train/defect/10231.png,0,0,1.0
dataset/original/train/defect/10232.png,0,0,0.999954342842102
dataset/original/train/defect/10233.png,0,0,0.9999864101409912
dataset/original/train/defect/10234.png,0,0,1.0
dataset/original/train/defect/10235.png,0,0,1.0
dataset/original/train/defect/10236.png,0,0,1.0
dataset/original/train/defect/10237.png,0,0,0.9997147917747498
dataset/original/train/defect/10238.png,0,0,1.0
dataset/original/train/defect/10239.png,0,0,1.0
dataset/original/train/defect/10240.png,0,0,1.0
dataset/original/train/defect/10241.png,0,0,1.0
dataset/original/train/defect/10242.png,0,0,0.9999997615814209
dataset/original/train/defect/10243.png,0,0,0.9999982118606567
dataset/original/train/defect/10244.png,0,0,0.9999997615814209
dataset/original/train/defect/10245.png,0,0,0.9999997615814209
dataset/original/train/defect/10246.png,0,0,0.9999971389770508
dataset/original/train/defect/10247.png,0,0,0.9999985694885254
dataset/original/train/defect/10248.png,0,0,1.0
dataset/original/train/defect/10249.png,0,0,0.9999996423721313
dataset/original/train/defect/10250.png,0,0,1.0
dataset/original/train/defect/10251.png,0,0,0.999975323677063
dataset/original/train/defect/10252.png,0,0,0.9999872446060181
dataset/original/train/defect/10253.png,0,0,1.0
dataset/original/train/defect/10254.png,0,0,1.0
dataset/original/train/defect/10255.png,0,0,1.0
dataset/original/train/defect/10256.png,0,0,0.999940037727356
dataset/original/train/defect/10257.png,0,0,1.0
dataset/original/train/defect/10258.png,0,0,1.0
dataset/original/train/defect/10259.png,0,0,1.0
dataset/original/train/defect/10260.png,0,0,1.0
dataset/original/train/defect/10261.png,0,0,1.0
dataset/original/train/defect/10262.png,0,0,1.0
dataset/original/train/defect/10263.png,0,0,1.0
dataset/original/train/defect/10264.png,0,0,1.0
dataset/original/train/defect/10265.png,0,0,0.9999996423721313
dataset/original/train/defect/10266.png,0,0,0.9999998807907104
dataset/original/train/defect/10267.png,0,0,1.0
dataset/original/train/defect/10268.png,0,0,1.0
dataset/original/train/defect/10269.png,0,0,0.9999996423721313
dataset/original/train/defect/10270.png,0,0,0.9999998807907104
dataset/original/train/defect/10271.png,0,0,1.0
dataset/original/train/defect/10272.png,0,0,0.9994657635688782
dataset/original/train/defect/10273.png,0,0,0.9999969005584717
dataset/original/train/defect/10274.png,0,0,1.0
dataset/original/train/defect/10275.png,0,0,1.0
dataset/original/train/defect/10276.png,0,0,1.0
dataset/original/train/defect/10277.png,0,0,1.0
dataset/original/train/defect/10278.png,0,0,1.0
dataset/original/train/defect/10279.png,0,0,1.0
dataset/original/train/defect/10280.png,0,0,0.9999997615814209
dataset/original/train/defect/10281.png,0,0,0.9999943971633911
dataset/original/train/defect/10282.png,0,0,1.0
dataset/original/train/defect/10283.png,0,0,0.9999995231628418
dataset/original/train/defect/10284.png,0,0,1.0
dataset/original/train/defect/10285.png,0,0,0.9999414682388306
dataset/original/train/defect/10286.png,0,0,0.9999991655349731
dataset/original/train/defect/10287.png,0,0,0.9999997615814209
dataset/original/train/defect/10288.png,0,0,1.0
dataset/original/train/defect/10289.png,0,0,0.9999992847442627
dataset/original/train/defect/10290.png,0,0,0.9999865293502808
dataset/original/train/defect/10291.png,0,0,1.0
dataset/original/train/defect/10292.png,0,0,1.0
dataset/original/train/defect/10293.png,0,0,1.0
dataset/original/train/defect/10294.png,0,0,1.0
dataset/original/train/defect/10295.png,0,0,1.0
dataset/original/train/defect/10296.png,0,0,0.9999974966049194
dataset/original/train/defect/10297.png,0,0,1.0
dataset/original/train/defect/10298.png,0,0,1.0
dataset/original/train/defect/10299.png,0,0,1.0
dataset/original/train/defect/10300.png,0,0,1.0
dataset/original/train/defect/10301.png,0,0,1.0
dataset/original/train/defect/10302.png,0,0,0.9999985694885254
dataset/original/train/defect/10303.png,0,0,1.0
dataset/original/train/defect/10304.png,0,0,1.0
dataset/original/train/defect/10305.png,0,0,1.0
dataset/original/train/defect/10306.png,0,0,0.9999942779541016
dataset/original/train/defect/10307.png,0,0,1.0
dataset/original/train/defect/10308.png,0,0,0.9999872446060181
dataset/original/train/defect/10309.png,0,0,1.0
dataset/original/train/defect/10310.png,0,0,0.9999604225158691
dataset/original/train/defect/10311.png,0,0,1.0
dataset/original/train/defect/10312.png,0,0,1.0
dataset/original/train/defect/10313.png,0,0,1.0
dataset/original/train/defect/10314.png,0,0,0.999982476234436
dataset/original/train/defect/10315.png,0,0,1.0
dataset/original/train/defect/10316.png,0,0,1.0
dataset/original/train/defect/10317.png,0,0,1.0
dataset/original/train/defect/10318.png,0,0,1.0
dataset/original/train/defect/10319.png,0,0,0.9999995231628418
dataset/original/train/defect/10320.png,0,0,0.9998855590820312
dataset/original/train/defect/10321.png,0,0,1.0
dataset/original/train/defect/10322.png,0,0,0.9999980926513672
dataset/original/train/defect/10323.png,0,0,0.9999998807907104
dataset/original/train/defect/10324.png,0,0,0.9984225034713745
dataset/original/train/defect/10325.png,0,0,1.0
dataset/original/train/defect/10326.png,0,0,1.0
dataset/original/train/defect/10327.png,0,0,0.998944103717804
dataset/original/train/defect/10328.png,0,0,1.0
dataset/original/train/defect/10329.png,0,0,0.9999997615814209
dataset/original/train/defect/10330.png,0,0,0.9999793767929077
dataset/original/train/defect/10331.png,0,0,0.9999998807907104
dataset/original/train/defect/10332.png,0,0,0.9999998807907104
dataset/original/train/defect/10333.png,0,0,0.9999994039535522
dataset/original/train/defect/10334.png,0,0,0.9999997615814209
dataset/original/train/defect/10335.png,0,0,0.9999995231628418
dataset/original/train/defect/10336.png,0,0,1.0
dataset/original/train/defect/10337.png,0,0,0.9999474287033081
dataset/original/train/defect/10338.png,0,0,1.0
dataset/original/train/defect/10339.png,0,0,1.0
dataset/original/train/defect/10340.png,0,0,0.9999960660934448
dataset/original/train/defect/10341.png,0,0,1.0
dataset/original/train/defect/10342.png,0,0,0.9999947547912598
dataset/original/train/defect/10343.png,0,0,1.0
dataset/original/train/defect/10344.png,0,0,0.9999852180480957
dataset/original/train/defect/10345.png,0,0,1.0
dataset/original/train/defect/10346.png,0,0,0.9999998807907104
dataset/original/train/defect/10347.png,0,0,0.9999998807907104
dataset/original/train/defect/10348.png,0,0,0.9999088048934937
dataset/original/train/defect/10349.png,0,0,1.0
dataset/original/train/defect/10350.png,0,0,0.9999998807907104
dataset/original/train/defect/10351.png,0,0,0.9999819993972778
dataset/original/train/defect/10352.png,0,0,0.9999996423721313
dataset/original/train/defect/10353.png,0,0,0.9999997615814209
dataset/original/train/defect/10354.png,0,0,1.0
dataset/original/train/defect/10355.png,0,0,1.0
dataset/original/train/defect/10356.png,0,0,0.9999994039535522
dataset/original/train/defect/10357.png,0,0,0.9999902248382568
dataset/original/train/defect/10358.png,0,0,0.9997848868370056
dataset/original/train/defect/10359.png,0,0,0.9999865293502808
dataset/original/train/defect/10360.png,0,0,1.0
dataset/original/train/defect/10361.png,0,0,1.0
dataset/original/train/defect/10362.png,0,0,1.0
dataset/original/train/defect/10363.png,0,0,1.0
dataset/original/train/defect/10364.png,0,0,0.9998635053634644
dataset/original/train/defect/10365.png,0,0,1.0
dataset/original/train/defect/10366.png,0,0,0.9999957084655762
dataset/original/train/defect/10367.png,0,0,1.0
dataset/original/train/defect/10368.png,0,0,1.0
dataset/original/train/defect/10369.png,0,0,1.0
dataset/original/train/defect/10370.png,0,0,1.0
dataset/original/train/defect/10371.png,0,0,0.9998714923858643
dataset/original/train/defect/10372.png,0,0,0.9999992847442627
dataset/original/train/defect/10373.png,0,0,1.0
dataset/original/train/defect/10374.png,0,0,0.9999994039535522
dataset/original/train/defect/10375.png,0,0,0.9999990463256836
dataset/original/train/defect/10376.png,0,0,0.9999991655349731
dataset/original/train/defect/10377.png,0,0,1.0
dataset/original/train/defect/10378.png,0,0,0.9999998807907104
dataset/original/train/defect/10379.png,0,0,1.0
dataset/original/train/defect/10380.png,0,0,1.0
dataset/original/train/defect/10381.png,0,0,0.9988265633583069
dataset/original/train/defect/10382.png,0,0,1.0
dataset/original/train/defect/10383.png,0,0,0.9999808073043823
dataset/original/train/defect/10384.png,0,0,0.9999959468841553
dataset/original/train/defect/10385.png,0,0,1.0
dataset/original/train/defect/10386.png,0,0,0.9999727010726929
dataset/original/train/defect/10387.png,0,0,0.999998927116394
dataset/original/train/defect/10388.png,0,0,0.9999994039535522
dataset/original/train/defect/10389.png,0,0,0.9999939203262329
dataset/original/train/defect/10390.png,0,0,1.0
dataset/original/train/defect/10391.png,0,0,1.0
dataset/original/train/defect/10392.png,0,0,1.0
dataset/original/train/defect/10393.png,0,0,0.9999997615814209
dataset/original/train/defect/10394.png,0,0,1.0
dataset/original/train/defect/10395.png,0,0,0.9999997615814209
dataset/original/train/defect/10396.png,0,0,1.0
dataset/original/train/defect/10397.png,0,0,0.9999994039535522
dataset/original/train/defect/10398.png,0,0,1.0
dataset/original/train/defect/10399.png,0,0,1.0
dataset/original/train/defect/10400.png,0,0,0.9983331561088562
dataset/original/train/defect/10401.png,0,0,0.9999991655349731
dataset/original/train/defect/10402.png,0,0,1.0
dataset/original/train/defect/10403.png,0,0,1.0
dataset/original/train/defect/10404.png,0,0,1.0
dataset/original/train/defect/10405.png,0,0,0.9999819993972778
dataset/original/train/defect/10406.png,0,0,1.0
dataset/original/train/defect/10407.png,0,0,0.999998927116394
dataset/original/train/defect/10408.png,0,0,1.0
dataset/original/train/defect/10409.png,0,0,1.0
dataset/original/train/defect/10410.png,0,0,1.0
dataset/original/train/defect/10411.png,0,0,0.9999984502792358
dataset/original/train/defect/10412.png,0,0,0.9999125003814697
dataset/original/train/defect/10413.png,0,0,1.0
dataset/original/train/defect/10414.png,0,0,1.0
dataset/original/train/defect/10415.png,0,0,0.9999994039535522
dataset/original/train/defect/10416.png,0,0,0.9999986886978149
dataset/original/train/defect/10417.png,0,0,1.0
dataset/original/train/defect/10418.png,0,0,0.9999997615814209
dataset/original/train/defect/10419.png,0,0,0.9999943971633911
dataset/original/train/defect/10420.png,0,0,0.9999768733978271
dataset/original/train/defect/10421.png,0,0,1.0
dataset/original/train/defect/10422.png,0,0,1.0
dataset/original/train/defect/10423.png,0,0,0.9999988079071045
dataset/original/train/defect/10424.png,0,0,0.9999933242797852
dataset/original/train/defect/10425.png,0,0,1.0
dataset/original/train/defect/10426.png,0,0,0.9999998807907104
dataset/original/train/defect/10427.png,0,0,0.9999998807907104
dataset/original/train/defect/10428.png,0,0,1.0
dataset/original/train/defect/10429.png,0,0,1.0
dataset/original/train/defect/10430.png,0,0,0.9999938011169434
dataset/original/train/defect/10431.png,0,0,0.9999998807907104
dataset/original/train/defect/10432.png,0,0,1.0
dataset/original/train/defect/10433.png,0,0,0.9999951124191284
dataset/original/train/defect/10434.png,0,0,0.9999986886978149
dataset/original/train/defect/10435.png,0,0,1.0
dataset/original/train/defect/10436.png,0,0,1.0
dataset/original/train/defect/10437.png,0,0,0.9999802112579346
dataset/original/train/defect/10438.png,0,0,1.0
dataset/original/train/defect/10439.png,0,0,1.0
dataset/original/train/defect/10440.png,0,0,0.9999924898147583
dataset/original/train/defect/10441.png,0,0,0.9990882873535156
dataset/original/train/defect/10442.png,0,0,0.9999951124191284
dataset/original/train/defect/10443.png,0,0,0.9999994039535522
dataset/original/train/defect/10444.png,0,0,1.0
dataset/original/train/defect/10445.png,0,0,1.0
dataset/original/train/defect/10446.png,0,0,1.0
dataset/original/train/defect/10447.png,0,0,0.9999961853027344
dataset/original/train/defect/10448.png,0,0,0.9999923706054688
dataset/original/train/defect/10449.png,0,0,1.0
dataset/original/train/defect/10450.png,0,0,0.9999558925628662
dataset/original/train/defect/10451.png,0,0,0.9999995231628418
dataset/original/train/defect/10452.png,0,0,1.0
dataset/original/train/defect/10453.png,0,0,1.0
dataset/original/train/defect/10454.png,0,0,1.0
dataset/original/train/defect/10455.png,0,0,0.9999682903289795
dataset/original/train/defect/10456.png,0,0,0.9996869564056396
dataset/original/train/defect/10457.png,0,0,0.9942896366119385
dataset/original/train/defect/10458.png,0,0,1.0
dataset/original/train/defect/10459.png,0,0,0.9998718500137329
dataset/original/train/defect/10460.png,0,0,0.9999995231628418
dataset/original/train/defect/10461.png,0,0,1.0
dataset/original/train/defect/10462.png,0,0,1.0
dataset/original/train/defect/10463.png,0,0,1.0
dataset/original/train/defect/10464.png,0,0,1.0
dataset/original/train/defect/10465.png,0,0,0.9999812841415405
dataset/original/train/defect/10466.png,0,0,1.0
dataset/original/train/defect/10467.png,0,0,0.9999994039535522
dataset/original/train/defect/10468.png,0,0,0.9999855756759644
dataset/original/train/defect/10469.png,0,0,1.0
dataset/original/train/defect/10470.png,0,0,0.9999955892562866
dataset/original/train/defect/10471.png,0,0,1.0
dataset/original/train/defect/10472.png,0,0,0.9991881251335144
dataset/original/train/defect/10473.png,0,0,0.9999765157699585
